epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 19.39538043478261 4.6365489130434785
1 20.104644495412845 20.19065366972477 30.21399456521739 26.953125
2 21.10091743119266 21.029243119266056 31.38586956521739 30.095108695652176
3 22.498566513761467 22.426892201834864 33.37296195652174 33.525815217391305
4 24.48394495412844 24.577121559633028 35.9375 35.51290760869565
5 26.411983944954127 26.906536697247706 36.24320652173913 37.21127717391305
6 28.067660550458715 28.09633027522936 37.703804347826086 38.094429347826086
7 29.42947247706422 29.465309633027523 36.71875 37.48301630434783
8 29.737672018348626 29.9240252293578 38.213315217391305 38.094429347826086
9 29.78067660550459 29.615825688073393 35.66576086956522 35.97146739130435
10 30.73394495412844 30.85579128440367 37.686820652173914 37.24524456521739
11 30.769782110091743 30.84862385321101 38.485054347826086 37.72078804347826
12 32.54730504587156 32.61897935779817 37.05842391304348 36.24320652173913
13 33.17087155963303 32.91284403669725 38.671875 38.12839673913044
14 34.96989678899082 34.23881880733945 37.77173913043478 38.213315217391305
15 34.54701834862385 34.6473623853211 37.77173913043478 38.33220108695652
16 35.07740825688074 35.32826834862385 38.17934782608695 38.24728260869565
17 35.736811926605505 35.88016055045872 37.890625 38.62092391304348
18 37.012614678899084 37.27064220183486 38.213315217391305 38.671875
19 37.9730504587156 37.59317660550459 38.02649456521739 38.79076086956522
20 38.70412844036697 38.18090596330275 37.686820652173914 37.24524456521739
21 39.263188073394495 39.23451834862385 36.43002717391305 37.05842391304348
22 39.18434633027523 39.5355504587156 37.22826086956522 37.85665760869565
23 39.85808486238532 40.008600917431195 37.66983695652174 38.19633152173913
24 40.675172018348626 40.63933486238532 37.65285326086956 38.28125
25 41.356077981651374 41.112385321100916 37.12635869565217 37.958559782608695
26 41.55676605504587 41.59260321100918 36.97350543478261 37.041440217391305
27 41.92230504587156 41.47792431192661 36.83763586956522 37.44904891304348
28 42.34518348623853 42.51003440366973 38.28125 38.40013586956522
29 42.72505733944954 42.62471330275229 38.63790760869565 38.28125
30 43.46330275229358 43.56364678899082 37.51698369565217 38.56997282608695
31 43.72849770642202 44.01519495412844 37.09239130434783 36.93953804347826
32 44.45240825688074 44.15137614678899 38.23029891304348 38.875679347826086
33 44.77494266055046 44.63159403669725 37.14334239130435 37.05842391304348
34 45.11897935779817 44.63159403669725 37.53396739130435 37.822690217391305
35 45.47018348623853 45.247993119266056 38.19633152173913 37.958559782608695
36 46.19409403669725 44.91112385321101 37.51698369565217 37.53396739130435
37 46.122419724770644 45.47018348623853 37.41508152173913 37.41508152173913
38 46.22276376146789 46.07941513761468 37.78872282608695 37.80570652173913
39 46.60980504587156 46.43778669724771 37.296195652173914 37.51698369565217
40 46.35894495412844 46.95384174311926 36.83763586956522 37.38111413043478
41 46.15108944954128 45.95756880733945 37.41508152173913 37.63586956521739
