epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 4.891304347826087 19.989809782608695
1 22.978784403669724 23.15080275229358 40.20040760869565 40.234375
2 29.622993119266056 30.11754587155963 36.650815217391305 36.41304347826087
3 36.2456995412844 36.39621559633027 34.952445652173914 33.23709239130435
4 42.41685779816514 42.481364678899084 33.984375 34.13722826086956
5 47.21186926605505 47.08285550458716 34.03532608695652 33.74660326086956
6 51.54816513761468 51.627006880733944 33.16915760869565 32.353940217391305
7 53.1608371559633 53.01032110091743 31.997282608695652 32.65964673913044
8 55.303899082568805 55.96330275229358 31.623641304347824 32.37092391304348
9 55.36840596330275 55.705275229357795 32.218070652173914 33.08423913043478
10 55.86295871559633 56.09231651376147 33.16915760869565 33.95040760869565
11 57.26060779816514 56.84489678899082 31.742527173913043 32.625679347826086
12 57.67631880733945 57.46846330275229 31.844429347826086 31.708559782608695
13 58.027522935779814 57.69065366972477 33.45788043478261 32.8125
14 58.35005733944954 58.21387614678899 32.03125 32.65964673913044
15 58.45756880733945 58.27121559633027 32.52377717391305 31.16508152173913
16 58.414564220183486 58.60091743119266 33.23709239130435 32.54076086956522
17 58.58658256880734 58.48623853211009 32.91440217391305 32.421875
18 58.8661123853211 58.393061926605505 32.13315217391305 32.15013586956522
19 58.85894495412844 58.758600917431195 31.793478260869566 31.148097826086957
20 58.23537844036697 58.40022935779817 33.35597826086956 32.45584239130435
21 57.977350917431195 57.82683486238532 32.45584239130435 30.927309782608695
22 58.22104357798165 58.18520642201835 30.94429347826087 31.33491847826087
23 58.57224770642202 58.52207568807339 30.672554347826086 30.77445652173913
24 58.89478211009175 58.830275229357795 31.91236413043478 31.929347826086957
25 59.059633027522935 59.00946100917431 31.827445652173914 32.31997282608695
26 59.12413990825688 59.29615825688074 31.402853260869566 31.50475543478261
27 59.03096330275229 59.36066513761468 31.36888586956522 32.31997282608695
28 59.08830275229358 59.726204128440365 32.65964673913044 32.67663043478261
29 59.50401376146789 59.41800458715596 31.012228260869566 30.400815217391305
