epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 19.769021739130434 25.067934782608695
1 30.18922018348624 29.71616972477064 35.869565217391305 37.27921195652174
2 34.826548165137616 35.06307339449541 41.77989130434783 41.49116847826087
3 38.70412844036697 38.72563073394495 42.32336956521739 42.05163043478261
4 40.60349770642202 40.18061926605505 44.05570652173913 44.56521739130435
5 42.26634174311926 41.99397935779817 44.29347826086956 44.12364130434783
6 43.054759174311926 43.44896788990825 44.36141304347826 44.54823369565217
7 44.294724770642205 44.54558486238532 44.83695652173913 43.61413043478261
8 45.17631880733945 45.74971330275229 44.208559782608695 43.24048913043478
9 46.308772935779814 46.638474770642205 44.463315217391305 44.02173913043478
10 46.903669724770644 46.50229357798165 43.291440217391305 43.47826086956522
11 47.86410550458716 47.985951834862384 44.27649456521739 44.53125
12 48.85321100917431 48.87471330275229 42.98573369565217 45.02377717391305
13 49.949827981651374 49.89248853211009 43.44429347826087 44.17459239130435
14 50.10034403669725 50.465883027522935 43.88586956521739 43.97078804347826
15 50.946100917431195 51.04644495412844 44.10665760869565 43.66508152173913
16 52.06422018348624 51.8706995412844 44.36141304347826 44.05570652173913
17 51.55533256880734 52.3079128440367 44.15760869565217 44.19157608695652
18 52.26490825688074 52.84547018348624 45.02377717391305 44.718070652173914
19 52.315080275229356 52.86697247706422 44.51426630434783 44.39538043478261
20 53.0891628440367 53.54787844036697 43.78396739130435 43.85190217391305
21 53.92775229357798 54.13560779816514 44.08967391304348 44.735054347826086
22 53.5980504587156 53.89908256880734 44.853940217391305 43.86888586956522
23 53.9420871559633 54.27178899082569 43.83491847826087 43.51222826086956
24 54.45814220183486 54.93836009174312 44.95584239130435 44.24252717391305
25 55.02436926605505 54.6516628440367 43.71603260869565 43.78396739130435
26 55.10321100917431 55.33973623853211 43.80095108695652 44.42934782608695
27 55.647935779816514 55.174885321100916 44.29347826086956 44.05570652173913
28 55.54759174311926 55.52608944954128 43.30842391304348 43.59714673913044
29 56.06364678899082 56.013474770642205 43.30842391304348 42.35733695652174
30 56.465022935779814 56.278669724770644 45.02377717391305 44.19157608695652
31 56.75172018348624 56.5581995412844 43.91983695652174 43.953804347826086
32 57.02408256880734 56.65137614678899 44.19157608695652 43.953804347826086
33 57.15309633027523 56.945240825688074 44.19157608695652 43.20652173913044
34 57.267775229357795 56.601204128440365 43.58016304347826 43.73301630434783
35 56.52952981651376 56.887901376146786 42.646059782608695 42.52717391304348
36 57.45412844036697 57.382454128440365 44.140625 43.41032608695652
37 57.65481651376147 57.79099770642202 43.90285326086956 43.75
38 58.03469036697248 57.35378440366973 43.86888586956522 43.39334239130435
39 57.73365825688074 57.898509174311926 43.10461956521739 42.54415760869565
40 58.450401376146786 58.57941513761468 42.68002717391305 43.25747282608695
41 57.5401376146789 57.75516055045872 44.00475543478261 44.05570652173913
42 57.94151376146789 57.977350917431195 43.73301630434783 44.12364130434783
43 56.25 56.26433486238532 44.25951086956522 42.95176630434783
44 57.360951834862384 57.62614678899082 43.427309782608695 43.07065217391305
45 58.14936926605505 58.33572247706422 41.38926630434783 41.16847826086956
46 55.06737385321101 55.16771788990825 43.30842391304348 43.30842391304348
47 58.25688073394495 58.565080275229356 43.37635869565217 42.84986413043478
48 59.00946100917431 59.18864678899082 43.10461956521739 42.56114130434783
49 58.47907110091743 58.278383027522935 43.01970108695652 43.71603260869565
50 59.33199541284404 58.6295871559633 43.51222826086956 43.66508152173913
51 59.20298165137615 53.23967889908257 43.64809782608695 41.610054347826086
52 60.127580275229356 57.20326834862385 43.71603260869565 43.546195652173914
53 59.23881880733945 59.08830275229358 43.427309782608695 43.291440217391305
54 59.0668004587156 59.22448394495413 42.15353260869565 43.291440217391305
55 56.69438073394495 57.05275229357798 42.764945652173914 42.764945652173914
56 59.67603211009175 59.50401376146789 42.91779891304348 42.69701086956522
57 58.60808486238532 59.93405963302752 44.25951086956522 44.24252717391305
58 56.85923165137615 56.945240825688074 41.474184782608695 41.15149456521739
59 59.36066513761468 58.74426605504587 43.86888586956522 43.01970108695652
60 60.51462155963303 60.22792431192661 43.66508152173913 43.88586956521739
61 57.862672018348626 58.11353211009175 43.47826086956522 43.34239130434783
62 59.03813073394495 59.668864678899084 43.75 43.97078804347826
63 59.611525229357795 59.25315366972477 43.37635869565217 42.42527173913044
64 60.36410550458716 59.554185779816514 43.66508152173913 43.25747282608695
65 60.84432339449541 60.28526376146789 43.85190217391305 43.546195652173914
66 60.622133027522935 60.41427752293578 43.07065217391305 43.13858695652174
67 60.450114678899084 60.9016628440367 43.86888586956522 42.510190217391305
68 58.1206995412844 57.7766628440367 42.93478260869565 42.255434782608695
69 60.1920871559633 59.8480504587156 43.34239130434783 42.62907608695652
70 59.461009174311926 58.74426605504587 42.79891304347826 42.54415760869565
71 60.722477064220186 60.50028669724771 43.83491847826087 43.25747282608695
