epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 4.6365489130434785 5.332880434782608
1 20.30533256880734 20.33400229357798 22.452445652173914 23.641304347826086
2 25.107511467889907 24.97849770642202 30.77445652173913 31.36888586956522
3 29.106938073394495 28.633887614678898 31.572690217391305 30.58763586956522
4 30.87729357798165 30.769782110091743 32.37092391304348 31.691576086956523
5 33.76576834862385 33.70842889908257 29.38179347826087 28.838315217391305
6 33.428899082568805 33.27121559633027 30.842391304347824 30.061141304347824
7 35.471616972477065 35.60063073394495 33.15217391304348 32.59171195652174
8 35.55045871559633 35.83715596330275 31.674592391304348 31.38586956521739
9 35.77981651376147 35.40711009174312 25.52649456521739 25.798233695652176
10 37.987385321100916 37.76519495412844 26.103940217391305 26.42663043478261
11 39.14134174311926 39.22018348623853 29.534646739130434 30.58763586956522
12 40.34547018348624 40.20212155963303 29.296875 29.636548913043477
13 40.76118119266055 41.055045871559635 28.362771739130434 29.296875
14 42.84690366972477 42.79673165137615 28.566576086956523 28.515625
15 43.262614678899084 42.997419724770644 30.129076086956523 31.266983695652176
16 44.26605504587156 44.215883027522935 30.502717391304348 30.859375
17 44.825114678899084 44.32339449541284 31.38586956521739 31.402853260869566
18 44.595756880733944 42.96875 30.570652173913043 30.485733695652176
19 46.695814220183486 46.51662844036697 31.25 30.825407608695652
20 46.98967889908257 46.88216743119266 32.84646739130435 32.625679347826086
21 48.00028669724771 48.07912844036697 29.85733695652174 30.825407608695652
22 47.87844036697248 48.351490825688074 31.844429347826086 31.216032608695652
23 48.674025229357795 48.77436926605505 30.60461956521739 30.16304347826087
24 48.78153669724771 48.83887614678899 31.589673913043477 31.742527173913043
25 49.46244266055046 49.820814220183486 30.876358695652176 30.519701086956523
26 50.20785550458716 49.75630733944954 28.974184782608695 30.027173913043477
27 50.78125 50.42287844036697 30.230978260869566 29.95923913043478
28 50.82425458715596 51.31880733944954 30.264945652173914 30.46875
29 51.17545871559633 51.705848623853214 30.876358695652176 31.36888586956522
30 51.75602064220183 51.88503440366973 30.485733695652176 30.129076086956523
31 51.64134174311926 52.35091743119266 31.216032608695652 30.97826086956522
32 52.36525229357798 52.315080275229356 29.008152173913043 28.277853260869566
33 53.11783256880734 53.211009174311926 32.50679347826087 31.046195652173914
34 53.01748853211009 53.49053899082569 30.078125 31.572690217391305
35 53.6338876146789 53.79157110091743 30.417798913043477 31.317934782608695
36 52.78813073394495 52.85980504587156 30.927309782608695 30.757472826086957
37 52.51576834862385 52.45126146788991 30.078125 30.180027173913043
38 54.19294724770642 53.77006880733945 32.099184782608695 31.708559782608695
39 54.51548165137615 54.18577981651376 31.606657608695652 31.317934782608695
40 54.34346330275229 54.200114678899084 29.46671195652174 30.434782608695652
41 54.6516628440367 54.75917431192661 32.55774456521739 31.266983695652176
42 54.866685779816514 55.117545871559635 30.19701086956522 29.38179347826087
43 54.63016055045872 54.866685779816514 30.94429347826087 31.72554347826087
44 55.10321100917431 54.84518348623853 30.34986413043478 29.6875
45 55.38990825688074 55.26089449541284 30.893342391304348 30.927309782608695
46 54.66599770642202 53.77006880733945 29.99320652173913 29.925271739130434
47 55.73394495412844 54.97419724770642 30.46875 29.46671195652174
48 56.45785550458716 55.920298165137616 31.793478260869566 30.536684782608695
49 56.62270642201835 56.5581995412844 30.893342391304348 30.451766304347824
50 56.83772935779817 44.26605504587156 30.910326086956523 26.5625
51 57.747993119266056 53.71272935779817 29.90828804347826 30.24796195652174
52 57.3036123853211 56.185493119266056 30.961277173913043 29.6875
53 57.325114678899084 56.61553899082569 30.77445652173913 29.738451086956523
54 57.54730504587156 57.12442660550459 29.976222826086957 31.38586956521739
55 56.737385321100916 57.15309633027523 30.58763586956522 30.570652173913043
56 57.575974770642205 57.22477064220183 30.027173913043477 29.364809782608695
57 57.16743119266055 57.56880733944954 30.16304347826087 29.02513586956522
58 57.977350917431195 58.21387614678899 31.708559782608695 30.68953804347826
59 57.898509174311926 58.27121559633027 32.06521739130435 31.012228260869566
60 57.97018348623853 58.21387614678899 30.400815217391305 31.317934782608695
61 58.142201834862384 58.59375 31.589673913043477 30.97826086956522
62 58.34288990825688 58.29271788990825 29.704483695652176 29.110054347826086
63 59.01662844036697 58.72276376146789 29.04211956521739 30.68953804347826
64 59.08830275229358 58.81594036697248 29.449728260869566 30.60461956521739
65 59.00946100917431 58.69409403669725 29.55163043478261 30.027173913043477
66 59.518348623853214 59.00946100917431 30.010190217391305 29.85733695652174
67 59.403669724770644 59.539850917431195 30.451766304347824 31.436820652173914
68 59.50401376146789 59.58285550458716 31.097146739130434 30.502717391304348
69 59.01662844036697 59.52551605504587 30.281929347826086 30.706521739130434
70 59.58285550458716 59.21731651376147 29.925271739130434 31.89538043478261
71 60.15625 59.92689220183486 30.230978260869566 30.230978260869566
72 60.06307339449541 59.50401376146789 29.279891304347824 29.059103260869566
73 60.03440366972477 59.81938073394495 30.434782608695652 28.447690217391305
74 60.36410550458716 60.070240825688074 29.449728260869566 29.840353260869566
75 60.26376146788991 60.17775229357798 30.29891304347826 31.623641304347824
76 60.03440366972477 60.321100917431195 30.536684782608695 30.876358695652176
77 56.65854357798165 59.85521788990825 30.044157608695652 30.808423913043477
78 59.98423165137615 60.99483944954128 29.55163043478261 30.655570652173914
79 60.55762614678899 60.89449541284404 29.789402173913043 29.41576086956522
80 60.54329128440367 60.80848623853211 31.25 30.876358695652176
81 60.84432339449541 60.52178899082569 30.315896739130434 29.670516304347824
82 58.55074541284404 58.83744266055046 30.570652173913043 31.266983695652176
83 60.45728211009175 60.607798165137616 31.640625 29.721467391304348
84 60.80848623853211 61.288704128440365 30.46875 29.55163043478261
85 60.29243119266055 60.722477064220186 30.434782608695652 30.129076086956523
86 61.29587155963303 59.138474770642205 30.044157608695652 28.855298913043477
87 61.99827981651376 61.15969036697248 29.874320652173914 29.585597826086957
88 61.482224770642205 61.14535550458716 30.536684782608695 30.38383152173913
89 61.49655963302752 61.35321100917431 30.315896739130434 30.112092391304348
90 60.99483944954128 60.61496559633027 23.199728260869566 30.129076086956523
91 53.79157110091743 56.830561926605505 30.095108695652176 31.47078804347826
92 60.69380733944954 61.116685779816514 31.148097826086957 30.808423913043477
93 61.84776376146789 61.34604357798165 30.146059782608695 29.789402173913043
94 61.92660550458716 61.96244266055046 30.791440217391305 30.74048913043478
95 59.611525229357795 61.52522935779817 30.451766304347824 30.34986413043478
96 61.49655963302752 62.09862385321101 30.74048913043478 31.097146739130434
97 62.184633027522935 62.14162844036697 31.50475543478261 30.97826086956522
98 61.96244266055046 62.413990825688074 31.046195652173914 29.925271739130434
99 60.81565366972477 60.9016628440367 30.94429347826087 30.621603260869566
100 62.24197247706422 61.31737385321101 30.536684782608695 30.876358695652176
101 62.59317660550459 62.034116972477065 30.859375 30.536684782608695
102 62.47849770642202 62.24197247706422 31.046195652173914 31.742527173913043
103 61.19552752293578 61.00917431192661 29.43274456521739 29.093070652173914
104 62.356651376146786 62.42115825688074 29.483695652173914 29.228940217391305
105 62.263474770642205 62.148795871559635 30.417798913043477 30.21399456521739
106 62.90854357798165 62.08428899082569 30.55366847826087 30.485733695652176
107 62.92287844036697 62.793864678899084 30.281929347826086 30.078125
108 63.231077981651374 63.02322247706422 29.99320652173913 31.283967391304348
109 62.90137614678899 63.03038990825688 30.010190217391305 29.90828804347826
110 63.066227064220186 62.44266055045872 31.13111413043478 29.80638586956522
111 63.46760321100918 63.41026376146789 30.010190217391305 30.570652173913043
112 63.38876146788991 63.41026376146789 29.721467391304348 29.95923913043478
113 63.54644495412844 63.66829128440367 29.95923913043478 31.33491847826087
114 62.45699541284404 63.09489678899082 29.94225543478261 29.891304347826086
115 63.309919724770644 63.27408256880734 31.08016304347826 31.233016304347824
116 63.711295871559635 63.7901376146789 29.46671195652174 29.636548913043477
