epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 19.78600543478261 8.271059782608695
1 18.9865252293578 20.233658256880734 27.768342391304348 30.502717391304348
2 22.39105504587156 23.15797018348624 35.63179347826087 35.614809782608695
3 25.594896788990827 25.458715596330276 37.75475543478261 35.37703804347826
4 27.236238532110093 26.84919724770642 38.63790760869565 38.858695652173914
5 29.078268348623855 28.755733944954127 37.296195652173914 37.66983695652174
6 29.207282110091743 29.343463302752294 35.05434782608695 35.02038043478261
7 30.769782110091743 30.08887614678899 37.51698369565217 38.62092391304348
8 31.565366972477065 31.436353211009173 37.92459239130435 37.296195652173914
9 32.58314220183486 32.081422018348626 39.01154891304348 37.83967391304348
10 33.35005733944954 33.2855504587156 38.33220108695652 37.39809782608695
11 34.10980504587156 33.944954128440365 39.47010869565217 39.48709239130435
12 34.554185779816514 34.6831995412844 38.28125 38.00951086956522
13 36.138188073394495 35.99483944954128 38.349184782608695 38.70584239130435
14 36.654243119266056 36.71875 38.33220108695652 38.53600543478261
15 37.84403669724771 37.70785550458716 38.24728260869565 39.16440217391305
16 38.53927752293578 38.56794724770642 38.739809782608695 38.875679347826086
17 39.95842889908257 39.61439220183486 38.53600543478261 38.82472826086956
18 40.25229357798165 40.23795871559633 38.24728260869565 37.61888586956522
19 41.01920871559633 40.538990825688074 38.739809782608695 38.56997282608695
20 41.55676605504587 41.470756880733944 38.56997282608695 39.02853260869565
21 41.99397935779817 42.008314220183486 39.57201086956522 39.31725543478261
22 41.81479357798165 41.836295871559635 37.432065217391305 36.99048913043478
23 42.54587155963303 42.388188073394495 38.51902173913044 37.958559782608695
24 43.15510321100918 42.96158256880734 38.858695652173914 38.72282608695652
25 43.814506880733944 43.29128440366973 38.14538043478261 38.56997282608695
26 43.87901376146789 43.72849770642202 38.36616847826087 37.703804347826086
27 44.07253440366973 43.965022935779814 37.686820652173914 37.890625
28 44.09403669724771 44.215883027522935 36.58288043478261 37.58491847826087
29 44.065366972477065 44.60292431192661 37.26222826086956 38.36616847826087
30 45.21215596330275 45.03297018348624 37.78872282608695 37.60190217391305
31 45.17631880733945 45.627866972477065 37.75475543478261 37.85665760869565
32 45.527522935779814 44.40940366972477 38.23029891304348 38.04347826086956
33 46.1295871559633 46.37327981651376 38.077445652173914 37.72078804347826
34 46.09375 46.444954128440365 37.65285326086956 37.78872282608695
35 46.559633027522935 46.444954128440365 37.83967391304348 38.094429347826086
36 46.98967889908257 46.710149082568805 37.72078804347826 38.06046195652174
37 46.925172018348626 47.06852064220183 37.39809782608695 37.22826086956522
38 47.03268348623853 46.98251146788991 35.83559782608695 36.75271739130435
39 47.75659403669725 47.39822247706422 37.14334239130435 37.24524456521739
40 47.36955275229358 47.40538990825688 37.22826086956522 37.44904891304348
41 47.59891055045872 47.77092889908257 37.75475543478261 38.04347826086956
42 47.87844036697248 47.684919724770644 37.78872282608695 37.09239130434783
43 48.294151376146786 47.95728211009175 36.88858695652174 36.99048913043478
44 48.17947247706422 47.6920871559633 37.05842391304348 36.95652173913044
45 47.985951834862384 47.88560779816514 37.33016304347826 37.34714673913044
46 48.652522935779814 48.73853211009175 37.34714673913044 36.44701086956522
47 48.66685779816514 48.17230504587156 37.22826086956522 36.95652173913044
48 49.1829128440367 48.73853211009175 37.00747282608695 37.313179347826086
49 49.08973623853211 49.168577981651374 36.83763586956522 37.177309782608695
50 48.88188073394495 49.12557339449541 37.16032608695652 37.822690217391305
51 49.31909403669725 49.16141055045872 36.514945652173914 36.80366847826087
