epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 19.78600543478261 8.271059782608695
1 19.581422018348626 19.574254587155963 21.467391304347824 20.09171195652174
2 22.613245412844037 22.713589449541285 23.233695652173914 23.624320652173914
3 26.361811926605505 25.458715596330276 33.525815217391305 33.661684782608695
4 30.08887614678899 29.737672018348626 24.558423913043477 26.885190217391305
5 31.52952981651376 31.407683486238533 29.77241847826087 30.21399456521739
6 32.73365825688074 32.61897935779817 29.90828804347826 32.03125
7 34.27465596330275 34.059633027522935 26.05298913043478 26.08695652173913
8 34.75487385321101 34.96272935779817 30.027173913043477 30.672554347826086
9 37.356651376146786 36.87643348623853 34.08627717391305 34.64673913043478
10 37.829701834862384 37.829701834862384 32.30298913043478 32.625679347826086
11 40.18778669724771 40.24512614678899 30.99524456521739 29.80638586956522
12 40.51748853211009 40.194954128440365 29.534646739130434 28.838315217391305
13 41.29873853211009 41.320240825688074 30.180027173913043 30.146059782608695
14 43.10493119266055 43.19810779816514 30.485733695652176 30.21399456521739
15 43.814506880733944 43.80733944954128 32.64266304347826 32.71059782608695
16 44.76060779816514 44.481077981651374 31.691576086956523 31.91236413043478
17 45.283830275229356 45.54185779816514 31.86141304347826 31.86141304347826
18 46.22993119266055 46.11525229357798 32.65964673913044 30.112092391304348
19 47.19753440366973 47.15452981651376 32.01426630434783 32.13315217391305
20 48.222477064220186 47.77092889908257 32.33695652173913 31.708559782608695
21 48.42316513761468 48.51634174311926 30.97826086956522 31.41983695652174
22 49.19724770642202 49.053899082568805 28.141983695652176 29.90828804347826
23 48.53784403669725 48.49483944954128 31.199048913043477 29.093070652173914
24 49.935493119266056 50.164850917431195 33.15217391304348 32.45584239130435
25 49.87098623853211 49.87098623853211 30.485733695652176 30.859375
26 50.18635321100918 50.09317660550459 31.572690217391305 31.94633152173913
27 51.12528669724771 50.52322247706422 30.21399456521739 31.199048913043477
28 51.51949541284404 51.57683486238532 31.487771739130434 31.11413043478261
29 51.71301605504587 52.21473623853211 30.451766304347824 30.095108695652176
30 51.68434633027523 52.36525229357798 30.366847826086957 30.19701086956522
31 52.75229357798165 52.831135321100916 31.199048913043477 31.980298913043477
32 52.8168004587156 52.82396788990825 29.99320652173913 30.94429347826087
33 53.20384174311926 53.289850917431195 29.704483695652176 29.46671195652174
34 53.50487385321101 53.71272935779817 28.940217391304348 30.655570652173914
35 53.98509174311926 54.14994266055046 29.449728260869566 30.621603260869566
36 54.04243119266055 54.28612385321101 29.398777173913043 29.704483695652176
37 54.235951834862384 54.32196100917431 29.500679347826086 30.927309782608695
38 55.06020642201835 54.80217889908257 30.706521739130434 28.719429347826086
39 54.6875 54.902522935779814 27.768342391304348 27.055027173913043
40 54.6875 55.21072247706422 30.264945652173914 29.43274456521739
41 55.44724770642202 55.633600917431195 30.58763586956522 29.56861413043478
42 55.69094036697248 55.5045871559633 30.893342391304348 30.859375
43 55.49025229357798 55.82712155963303 30.757472826086957 30.536684782608695
44 55.89162844036697 55.96330275229358 30.859375 29.56861413043478
45 56.67287844036697 56.62987385321101 29.330842391304348 29.925271739130434
46 56.486525229357795 56.680045871559635 30.29891304347826 30.21399456521739
47 54.96702981651376 56.543864678899084 31.216032608695652 30.34986413043478
48 56.68721330275229 57.14592889908257 30.38383152173913 30.706521739130434
49 56.7230504587156 57.40395642201835 31.50475543478261 32.15013586956522
50 56.14248853211009 55.99913990825688 31.572690217391305 30.876358695652176
51 56.90940366972477 56.816227064220186 30.519701086956523 30.876358695652176
52 57.117259174311926 56.9954128440367 30.791440217391305 31.94633152173913
53 57.44696100917431 57.18176605504587 31.402853260869566 30.621603260869566
54 57.647649082568805 57.52580275229358 29.99320652173913 30.68953804347826
55 57.346616972477065 57.5043004587156 29.262907608695652 29.77241847826087
56 57.3394495412844 57.3036123853211 29.56861413043478 28.974184782608695
57 57.88417431192661 58.09202981651376 31.063179347826086 30.33288043478261
58 57.88417431192661 57.99885321100918 31.08016304347826 31.402853260869566
59 58.47907110091743 58.15653669724771 30.46875 31.72554347826087
60 58.31422018348624 58.19237385321101 30.180027173913043 29.891304347826086
61 58.15653669724771 58.643922018348626 30.910326086956523 30.33288043478261
62 58.450401376146786 58.794438073394495 31.91236413043478 32.59171195652174
63 55.51175458715596 55.633600917431195 28.719429347826086 28.60054347826087
64 57.081422018348626 57.08858944954128 33.016304347826086 32.30298913043478
65 57.955848623853214 57.841169724770644 28.702445652173914 30.19701086956522
66 58.0848623853211 58.47190366972477 30.60461956521739 29.534646739130434
67 58.58658256880734 59.26748853211009 31.16508152173913 31.38586956521739
68 58.163704128440365 58.53641055045872 30.38383152173913 30.99524456521739
69 57.46846330275229 58.32855504587156 29.82336956521739 30.60461956521739
70 59.195814220183486 59.26032110091743 29.95923913043478 30.078125
71 59.31766055045872 59.48967889908257 30.570652173913043 30.315896739130434
72 59.39650229357798 59.590022935779814 29.721467391304348 30.29891304347826
73 59.64019495412844 59.288990825688074 31.300951086956523 31.02921195652174
74 59.668864678899084 59.36066513761468 31.233016304347824 31.351902173913043
75 59.81938073394495 59.75487385321101 31.046195652173914 31.86141304347826
76 59.77637614678899 59.74770642201835 30.315896739130434 31.11413043478261
77 59.96989678899082 59.92689220183486 30.180027173913043 30.010190217391305
78 59.8480504587156 59.71186926605505 30.97826086956522 30.72350543478261
79 60.09891055045872 60.25659403669725 30.94429347826087 30.97826086956522
80 59.54701834862385 56.95957568807339 30.55366847826087 30.842391304347824
81 60.43577981651376 59.862385321100916 30.417798913043477 29.653532608695652
82 60.59346330275229 60.55762614678899 29.976222826086957 30.99524456521739
83 58.013188073394495 58.758600917431195 28.753396739130434 30.94429347826087
84 59.59719036697248 59.71186926605505 30.281929347826086 31.300951086956523
85 60.65797018348624 60.88016055045872 30.519701086956523 30.842391304347824
86 60.51462155963303 60.86582568807339 30.010190217391305 30.24796195652174
87 60.50028669724771 61.03067660550459 30.63858695652174 30.791440217391305
88 60.92316513761468 61.33887614678899 30.77445652173913 30.74048913043478
89 61.18836009174312 61.13102064220183 30.24796195652174 31.012228260869566
90 60.80848623853211 61.07368119266055 28.940217391304348 29.296875
91 60.15625 60.356938073394495 30.672554347826086 29.95923913043478
92 61.28153669724771 61.2456995412844 28.074048913043477 29.704483695652176
93 61.27436926605505 59.8480504587156 30.63858695652174 30.095108695652176
94 60.05590596330275 60.99483944954128 31.25 30.570652173913043
95 61.62557339449541 61.690080275229356 29.82336956521739 29.82336956521739
96 61.79042431192661 61.883600917431195 31.33491847826087 30.536684782608695
97 61.37471330275229 60.80131880733945 30.791440217391305 30.58763586956522
98 61.05934633027523 61.08801605504587 32.18410326086956 30.910326086956523
99 57.01691513761468 59.64019495412844 29.500679347826086 29.619565217391305
100 60.94466743119266 61.31737385321101 29.60258152173913 30.46875
101 61.18119266055046 61.48939220183486 30.315896739130434 29.313858695652176
102 61.96961009174312 61.632740825688074 30.99524456521739 30.570652173913043
103 62.012614678899084 61.96961009174312 30.791440217391305 29.891304347826086
104 61.22419724770642 61.58256880733945 29.534646739130434 29.80638586956522
105 62.19896788990825 61.62557339449541 29.144021739130434 30.94429347826087
106 62.356651376146786 62.19896788990825 31.266983695652176 30.893342391304348
107 62.04128440366973 62.012614678899084 32.16711956521739 30.315896739130434
108 62.335149082568805 62.40682339449541 31.317934782608695 30.961277173913043
109 62.184633027522935 62.206135321100916 29.94225543478261 29.95923913043478
110 61.94810779816514 62.34948394495413 29.41576086956522 28.940217391304348
111 62.62901376146789 62.45699541284404 29.43274456521739 29.398777173913043
112 62.77952981651376 62.75086009174312 30.146059782608695 30.129076086956523
113 62.27064220183486 61.97677752293578 30.19701086956522 29.364809782608695
114 62.80103211009175 62.75086009174312 29.43274456521739 28.20991847826087
115 62.815366972477065 62.90854357798165 30.29891304347826 29.245923913043477
116 62.98021788990825 62.95871559633027 29.364809782608695 30.16304347826087
117 63.01605504587156 62.528669724770644 30.38383152173913 29.95923913043478
118 62.65051605504587 62.034116972477065 30.842391304347824 30.29891304347826
119 63.17373853211009 63.13073394495413 30.58763586956522 29.94225543478261
120 62.68635321100918 63.05905963302752 30.706521739130434 30.19701086956522
121 63.446100917431195 62.87270642201835 29.721467391304348 29.245923913043477
122 62.92287844036697 63.2454128440367 29.891304347826086 29.245923913043477
123 63.01605504587156 63.28841743119266 30.55366847826087 30.842391304347824
124 63.66112385321101 63.16657110091743 30.60461956521739 30.027173913043477
125 63.331422018348626 63.08772935779817 29.925271739130434 30.46875
126 63.25974770642202 63.2454128440367 29.449728260869566 29.364809782608695
127 63.43176605504587 63.231077981651374 30.451766304347824 29.95923913043478
128 63.711295871559635 64.01232798165138 30.672554347826086 31.36888586956522
129 63.18807339449541 64.01949541284404 30.791440217391305 30.315896739130434
130 63.47477064220183 63.76146788990825 30.621603260869566 30.112092391304348
131 63.72563073394495 63.861811926605505 30.061141304347824 29.90828804347826
132 63.67545871559633 63.70412844036697 29.43274456521739 29.534646739130434
133 63.60378440366973 63.56077981651376 30.485733695652176 29.398777173913043
134 64.00516055045871 63.976490825688074 29.60258152173913 30.29891304347826
135 63.96932339449541 63.67545871559633 30.16304347826087 30.706521739130434
136 64.09116972477064 64.2631880733945 29.85733695652174 29.364809782608695
137 63.80447247706422 64.01949541284404 30.16304347826087 29.670516304347824
138 63.997993119266056 63.98365825688074 30.77445652173913 30.58763586956522
139 63.79730504587156 64.10550458715596 29.313858695652176 29.51766304347826
140 64.34202981651376 64.24885321100918 29.738451086956523 28.974184782608695
141 64.23451834862385 64.32052752293578 29.840353260869566 30.16304347826087
142 64.17717889908256 64.43520642201835 30.33288043478261 30.180027173913043
143 64.29185779816514 64.16284403669725 29.56861413043478 29.483695652173914
144 64.1700114678899 64.3348623853211 28.77038043478261 29.670516304347824
145 64.50688073394495 64.65022935779817 30.757472826086957 29.738451086956523
146 64.2631880733945 64.4997133027523 31.266983695652176 30.044157608695652
147 64.39936926605505 64.25602064220183 30.044157608695652 29.619565217391305
148 64.85091743119266 64.6072247706422 29.43274456521739 29.789402173913043
149 64.53555045871559 64.39936926605505 30.434782608695652 30.417798913043477
150 64.54271788990826 64.78641055045871 29.653532608695652 29.925271739130434
151 64.42087155963303 64.4997133027523 29.99320652173913 30.180027173913043
152 64.54271788990826 64.72907110091744 30.21399456521739 29.755434782608695
153 64.8079128440367 64.90108944954129 29.94225543478261 30.095108695652176
154 64.95842889908256 64.93692660550458 29.721467391304348 29.90828804347826
155 64.9512614678899 65.1877866972477 29.840353260869566 30.027173913043477
156 64.76490825688073 64.9512614678899 29.296875 29.43274456521739
157 64.79357798165138 64.75774082568807 30.061141304347824 30.451766304347824
158 64.93692660550458 65.0229357798165 30.180027173913043 30.791440217391305
159 65.13044724770643 65.18061926605505 30.519701086956523 30.434782608695652
160 65.23795871559633 65.30246559633028 30.34986413043478 29.585597826086957
161 65.23079128440367 65.20212155963303 31.233016304347824 29.90828804347826
162 65.22362385321101 65.1877866972477 31.300951086956523 30.672554347826086
163 65.12327981651376 65.0444380733945 30.46875 29.80638586956522
164 65.21645642201835 65.4458142201835 30.264945652173914 29.534646739130434
165 65.38130733944953 65.4601490825688 30.451766304347824 30.417798913043477
166 65.30246559633028 65.2809633027523 30.63858695652174 30.24796195652174
167 65.07310779816514 65.20928899082568 30.129076086956523 29.46671195652174
168 65.43864678899082 65.4458142201835 29.840353260869566 29.874320652173914
169 65.59633027522936 65.5174885321101 30.19701086956522 30.417798913043477
170 65.52465596330275 65.61783256880734 29.500679347826086 29.364809782608695
171 65.65366972477064 65.67517201834862 29.80638586956522 29.330842391304348
172 65.73967889908256 65.8973623853211 30.112092391304348 29.77241847826087
173 65.6608371559633 65.6966743119266 29.738451086956523 29.483695652173914
174 65.72534403669725 65.77551605504587 30.33288043478261 29.721467391304348
175 65.78268348623853 65.60349770642202 28.78736413043478 30.010190217391305
176 65.77551605504587 65.77551605504587 29.347826086956523 29.279891304347824
177 65.84719036697248 65.95470183486239 29.296875 29.789402173913043
178 65.87586009174312 65.91886467889908 29.43274456521739 29.56861413043478
179 65.81852064220183 65.77551605504587 29.46671195652174 29.874320652173914
180 65.94036697247707 65.90452981651376 30.044157608695652 29.82336956521739
181 65.8973623853211 66.07654816513761 29.90828804347826 29.55163043478261
182 65.8973623853211 66.07654816513761 29.82336956521739 29.94225543478261
183 66.01204128440367 66.11955275229357 29.398777173913043 29.721467391304348
184 66.02637614678899 66.09805045871559 28.974184782608695 29.41576086956522
