epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 19.39538043478261 4.6365489130434785
1 22.856938073394495 22.66341743119266 41.16847826086956 40.50611413043478
2 30.411410550458715 30.268061926605505 37.46603260869565 38.16236413043478
3 36.79759174311926 36.59690366972477 34.171195652173914 34.27309782608695
4 42.86840596330275 42.538704128440365 33.25407608695652 32.880434782608695
5 47.305045871559635 47.477064220183486 31.283967391304348 31.963315217391305
6 50.831422018348626 50.4730504587156 33.62771739130435 32.65964673913044
7 53.52637614678899 53.56221330275229 30.621603260869566 30.961277173913043
8 55.07454128440367 54.79501146788991 30.519701086956523 31.742527173913043
9 55.48308486238532 55.404243119266056 32.15013586956522 31.36888586956522
10 55.76978211009175 55.36123853211009 32.59171195652174 33.525815217391305
11 56.5223623853211 56.7230504587156 32.11616847826087 31.77649456521739
12 57.15309633027523 57.21760321100918 33.62771739130435 33.89945652173913
13 57.783830275229356 57.8125 32.03125 32.98233695652174
14 58.17087155963303 58.17803899082569 32.099184782608695 32.50679347826087
15 58.36439220183486 58.19237385321101 31.402853260869566 32.28600543478261
16 58.65108944954128 58.428899082568805 31.980298913043477 32.96535326086956
17 58.299885321100916 58.22821100917431 32.353940217391305 32.45584239130435
18 58.13503440366973 58.43606651376147 32.38790760869565 32.25203804347826
19 57.3036123853211 57.97018348623853 31.708559782608695 33.08423913043478
20 57.482798165137616 57.3394495412844 32.43885869565217 32.16711956521739
21 57.98451834862385 57.89134174311926 33.08423913043478 32.099184782608695
22 58.52207568807339 58.46473623853211 32.18410326086956 32.235054347826086
23 58.60091743119266 58.944954128440365 31.793478260869566 33.06725543478261
24 58.99512614678899 58.57224770642202 32.608695652173914 32.76154891304348
25 58.82310779816514 58.83744266055046 33.03328804347826 31.75951086956522
26 58.83744266055046 58.887614678899084 31.878396739130434 32.20108695652174
27 59.08830275229358 59.15280963302752 32.744565217391305 33.08423913043478
28 59.25315366972477 59.159977064220186 32.33695652173913 32.94836956521739
29 58.80160550458716 58.887614678899084 33.37296195652174 32.52377717391305
30 59.159977064220186 59.0668004587156 32.489809782608695 33.54279891304348
31 58.923451834862384 59.09547018348624 32.421875 33.05027173913044
32 58.88044724770642 58.70126146788991 33.44089673913044 32.71059782608695
33 58.127866972477065 58.76576834862385 31.691576086956523 30.706521739130434
34 58.07769495412844 58.51490825688074 31.827445652173914 32.099184782608695
35 58.737098623853214 58.72276376146789 33.08423913043478 32.59171195652174
36 59.09547018348624 59.0668004587156 32.76154891304348 31.91236413043478
37 59.65452981651376 59.51118119266055 33.84850543478261 32.59171195652174
38 59.86955275229358 59.58285550458716 32.59171195652174 32.50679347826087
39 59.99856651376147 59.58285550458716 32.625679347826086 32.79551630434783
40 59.75487385321101 59.78354357798165 32.099184782608695 32.31997282608695
41 59.977064220183486 59.6831995412844 31.827445652173914 31.94633152173913
42 59.8838876146789 59.690366972477065 32.67663043478261 32.43885869565217
43 59.93405963302752 59.79071100917431 32.54076086956522 32.744565217391305
44 59.81938073394495 59.955561926605505 31.657608695652176 32.421875
45 59.27465596330275 59.6831995412844 34.00135869565217 32.04823369565217
46 59.52551605504587 59.46817660550459 32.03125 33.135190217391305
47 59.461009174311926 59.575688073394495 31.674592391304348 31.640625
48 59.36066513761468 59.47534403669725 32.01426630434783 32.59171195652174
49 59.78354357798165 59.79787844036697 32.38790760869565 32.65964673913044
50 60.06307339449541 60.06307339449541 32.03125 32.72758152173913
51 60.00573394495413 59.75487385321101 32.45584239130435 32.353940217391305
52 60.08457568807339 60.06307339449541 32.38790760869565 32.50679347826087
53 60.22792431192661 60.31393348623853 31.929347826086957 32.40489130434783
54 60.206422018348626 60.21358944954128 31.963315217391305 31.878396739130434
55 60.39994266055046 60.220756880733944 31.640625 32.421875
56 60.14908256880734 60.11324541284404 31.844429347826086 32.235054347826086
57 60.070240825688074 60.106077981651374 32.08220108695652 32.54076086956522
58 60.00573394495413 59.991399082568805 32.77853260869565 32.72758152173913
59 59.69753440366973 59.50401376146789 31.94633152173913 31.25
60 59.91255733944954 59.59719036697248 32.218070652173914 33.03328804347826
61 60.00573394495413 59.668864678899084 32.54076086956522 31.844429347826086
62 60.1920871559633 60.106077981651374 33.05027173913044 33.525815217391305
63 60.40711009174312 60.1920871559633 32.608695652173914 31.89538043478261
64 60.299598623853214 60.17058486238532 31.25 31.929347826086957
65 60.32826834862385 60.55045871559633 32.608695652173914 32.26902173913044
66 60.51462155963303 60.607798165137616 31.75951086956522 32.25203804347826
67 60.507454128440365 60.70814220183486 31.81046195652174 32.20108695652174
68 60.60063073394495 60.75114678899082 32.28600543478261 32.93138586956522
69 60.700974770642205 60.72964449541284 31.283967391304348 31.77649456521739
70 60.485951834862384 60.63646788990825 31.13111413043478 30.68953804347826
71 60.34260321100918 60.507454128440365 32.33695652173913 32.625679347826086
72 60.61496559633027 60.77981651376147 31.012228260869566 31.708559782608695
73 60.57196100917431 60.60063073394495 31.997282608695652 32.235054347826086
74 60.49311926605505 60.758314220183486 32.099184782608695 32.82948369565217
75 60.67947247706422 60.76548165137615 32.20108695652174 32.11616847826087
76 60.71530963302752 60.851490825688074 31.589673913043477 31.827445652173914
77 60.57196100917431 60.47878440366973 32.33695652173913 32.235054347826086
78 60.27809633027523 60.643635321100916 31.72554347826087 30.893342391304348
79 60.012901376146786 59.92689220183486 31.997282608695652 32.099184782608695
80 59.71186926605505 59.195814220183486 31.453804347826086 31.283967391304348
81 60.106077981651374 59.690366972477065 32.13315217391305 31.929347826086957
82 60.586295871559635 60.31393348623853 33.203125 32.353940217391305
83 60.92316513761468 60.758314220183486 31.266983695652176 31.33491847826087
84 60.98050458715596 60.83715596330275 32.880434782608695 31.878396739130434
85 61.002006880733944 60.95183486238532 32.91440217391305 32.25203804347826
86 61.18836009174312 61.08801605504587 32.880434782608695 32.18410326086956
87 61.116685779816514 61.10951834862385 32.69361413043478 32.20108695652174
88 61.2456995412844 61.20269495412844 32.57472826086956 32.31997282608695
89 61.07368119266055 60.81565366972477 32.52377717391305 32.71059782608695
90 61.138188073394495 61.07368119266055 33.06725543478261 32.89741847826087
91 61.10951834862385 61.15969036697248 32.84646739130435 32.50679347826087
92 61.08801605504587 61.19552752293578 33.203125 32.55774456521739
93 61.12385321100918 61.21702981651376 32.84646739130435 32.40489130434783
94 60.80848623853211 60.95900229357798 32.03125 31.878396739130434
95 61.102350917431195 61.174025229357795 32.20108695652174 32.235054347826086
96 59.64019495412844 60.14908256880734 32.98233695652174 29.60258152173913
97 60.335435779816514 60.21358944954128 32.45584239130435 32.31997282608695
